userName,score,at,content
Pengguna Google,1,2026-05-16 10:07:28,"jelek masa lagu favorit ku hilang 30 an lebih? terus kalo nyari lagu terus di pencet lagu nya di suruh premium dulu? kalo nyetel favorit dipilihin sama spotify nya ga bisa milih sendiri, jujur ngerasa beda banget sama spotify yang dulu yang ini lebih... ketat masa ga boleh milih lagu kan aneh yak orang ke spotify kan buat nyari lagu dengerin lagu yang di sukai kalo di pilihin sama spotify nya kan ga sesuai"
Pengguna Google,5,2026-05-16 09:55:24,seruu bisa dengerin lagu
Pengguna Google,5,2026-05-16 09:49:49,enak
Pengguna Google,1,2026-05-16 09:38:50,kikir banget
Pengguna Google,5,2026-05-16 09:32:30,lagu negoro angin enak sekali kalau dengar di spotify
Pengguna Google,1,2026-05-16 09:29:55,banyak iklannya
Pengguna Google,5,2026-05-16 09:22:15,mantap lah wei
Pengguna Google,5,2026-05-16 09:19:13,Bagus
Pengguna Google,5,2026-05-16 09:16:18,good
Pengguna Google,4,2026-05-16 09:16:14,iklannya diganti sama Iklan Musik Pantene dong.
Pengguna Google,5,2026-05-16 09:10:08,oke bisa kapan dan dmana saja setelah lagu saat di perjananan
Pengguna Google,1,2026-05-16 08:54:39,"makin kikir konntoI, najong bet mau fitur replay 1 music aja harus premium"
Pengguna Google,5,2026-05-16 08:47:38,bagus bgt dan lagu nya enak semua dari yg galau sampai lagu² koplo lain juga enak pokonya debes bgttt👍⭐⭐⭐⭐⭐
Pengguna Google,3,2026-05-16 08:37:25,banyak bgt iklannya skrg 5
Pengguna Google,3,2026-05-16 08:32:23,kebanyak iklan tolong lah gratis tanpa iklan
Pengguna Google,3,2026-05-16 08:29:17,bagi akuu kurang
Pengguna Google,5,2026-05-16 08:28:52,Luar biasa
Pengguna Google,5,2026-05-16 08:15:09,baguuuuuuussssssssss
Pengguna Google,5,2026-05-16 08:06:34,ofline pun masih bisa dengerin 1-2 laguu!!
Pengguna Google,1,2026-05-16 08:01:03,"spotify buat agak kesal karena saat mutar musiknya liriknya ngak muncul ngak bisa kosong cuma lagunya, di ulang terus tetap liriknya ngak ada,padahal jaringan bagus ngak ngelek lagunya terus berputar,,dan juga iklan nya banyak benget padahal baru 1/2 lagu & harus premium"
Pengguna Google,5,2026-05-16 07:49:51,bangus banget aplikasi nya 😜✌🏼
Pengguna Google,5,2026-05-16 07:46:37,sptoify sangat bagus untuk di gunakan tidak perlu di ragukan lagi namun harus berbayar tpi tidak apa apa ini juga bisa untuk tidak berbayar dan lagu lagu di sini sangat sangat bagus dan langsung ketemu tidak perlu mencari judul nya tpi di sarankan iklan nya tolong di hilang kan ya itu saja dari saya terimakasih
Pengguna Google,5,2026-05-16 07:46:00,bagus
Pengguna Google,2,2026-05-16 07:40:37,"Gaje bet, minggu minggu ini sering eror, gmna si"
Pengguna Google,1,2026-05-16 07:38:20,jelek bnyk iklan hokcuh
Pengguna Google,1,2026-05-16 07:24:29,hbis di update jdi gak jlas males w pke ini mnding w hapus
Pengguna Google,5,2026-05-16 07:20:18,belum juga sebulan udah maksa pake premium maksa bayar
Pengguna Google,5,2026-05-16 07:14:30,"bguss bngttt,pss tidorr jdii sukaa ngedenger laguu"
Pengguna Google,5,2026-05-16 07:07:29,enak
Pengguna Google,5,2026-05-16 07:03:36,enak banget pakek ni aplikasi
Pengguna Google,5,2026-05-16 07:02:32,ini enk bgt d dngr
Pengguna Google,5,2026-05-16 07:01:40,aku Sangat menyukai aplikasi inii
Pengguna Google,5,2026-05-16 06:56:03,simpel
Pengguna Google,5,2026-05-16 06:51:59,baguss bangett
Pengguna Google,5,2026-05-16 06:45:15,good
Pengguna Google,2,2026-05-16 06:44:16,"MAAF NIHHH TOLONG DIBACA INI KENAPA BARU MUTER SATU LAGU DOANG IKLAN UDAH MUNCUL MANA 3 LAGI IKLANNYA, TOLONG LAH SPOTIFY INI ANDA KEKNYA DUITNYE BANYAK BET"
Pengguna Google,5,2026-05-16 06:25:42,best
Pengguna Google,5,2026-05-16 06:23:35,mantap
Pengguna Google,5,2026-05-16 06:17:43,APLIKASI PALING KEREN SEDUNIA! KALI BETE TINGGAL DENGERIN LAGI DI APLIKASI INI AJA. PALING THE BEST DEH
Pengguna Google,5,2026-05-16 06:15:39,"AAAAAA,,😆 AKU SUKA BANGET SAMA APLIKASI YANG SATU INI, KALO KALIAN BINGUNG MAU DOWNLOAD APLIKASI APAH?😐 AKU SARANIN BANGET SPOTIFY AJA SIHH.😌😁 INI TUHHH BENER BENER KAYA PREMIUM BANGET LAGU LAGUNYA, DAN MUSICNYA ENAK BANGET BUAT DI DENGER DIMANA AJAA, KAPAN AJA,,. POKOKNYA WAJIB SIHH INI APLIKASI NYAHH😆. UDAHLAH ITU APLIKASI NYAA BAGUSS, GAADA MINUS. YAUDAH BYE💫🖐🏻"
Pengguna Google,5,2026-05-16 06:13:53,"mendengarkan musik paling asyik ya di spotyfy aja, semua momen dan lagu ada Disini ya"
Pengguna Google,5,2026-05-16 06:08:31,the songs are very complete and good
Pengguna Google,5,2026-05-16 06:07:01,seru banget lagunya ada.semua
Pengguna Google,1,2026-05-16 06:03:51,min kok Spotify saya banyak bug dan banyak eror mohon di benar kan bug nya
Pengguna Google,1,2026-05-16 05:37:32,"makin kikir, shuffle nya ga ngotak, iklan ga ngotak, kepala developer kotak"
Pengguna Google,1,2026-05-16 05:36:57,jeleng
Pengguna Google,5,2026-05-16 05:34:42,assalamualaikum
Pengguna Google,5,2026-05-16 05:34:17,baguss banget
Pengguna Google,5,2026-05-16 05:27:27,bagus
Pengguna Google,5,2026-05-16 05:25:03,bagus banget
Pengguna Google,5,2026-05-16 05:19:09,"langsung saya kasih 5 bintang walaupun belum coba, mudah mudahan gk mengecewakan"
Pengguna Google,5,2026-05-16 05:12:33,Akun ini sangat bermaanfaat ada semua lagu dan gak ada IKLAN
Pengguna Google,5,2026-05-16 04:58:19,bagus cik bisa nyetel lagu asede mending jangan di cari guys
Pengguna Google,5,2026-05-16 04:55:07,ok
Pengguna Google,5,2026-05-16 04:52:19,terbaik
Pengguna Google,3,2026-05-16 04:50:38,"kenapa sih setiap muterin musik, terus keluar di apk nya sering ngilang di tengah tengah lagu?, kan bisa ya kan muterin musik sembari buka apk lain INI ENGGAK!, LAGI ENAK ENAK NYA NGEMUSIK SEMBARI LIAT CHAT WHATSAPP INI LANGSUNG HILANG LAGU NYA!, LAGU NYA ENAK TAPI KALO BEGINI TERUS JADI MALES!"
Pengguna Google,1,2026-05-16 04:48:29,"Apk gila. Kalo ngasih iklan dipikir-pikir lah, masa baru setel 1 lagi langsung iklan, mana 4 lagi anjir"
Pengguna Google,3,2026-05-16 04:47:34,apk nya nge bug anjg masa mau nyari lagu muncul nya playlist
Pengguna Google,5,2026-05-16 04:43:25,bagus bingitt 👍
Pengguna Google,3,2026-05-16 04:31:43,pas mau masuk ga bisa bisa
Pengguna Google,4,2026-05-16 04:29:42,"udahh baguss, tapi pls adakan fitur send a sticker+send photo jugaa! kuranginn iklan, kasian aku yang bukan pengguna premium inii😗😗"
Pengguna Google,5,2026-05-16 04:16:32,nice
Pengguna Google,5,2026-05-16 04:09:54,bikin gw jago maen ml
Pengguna Google,5,2026-05-16 04:07:41,suka bgt sama apl inii
Pengguna Google,5,2026-05-16 03:56:22,bagus karna ad lagu gared
Pengguna Google,2,2026-05-16 03:56:14,"kalo nggak premium full iklan, terlalu memajak dengan iklan."
Pengguna Google,3,2026-05-16 03:45:41,"apk nya ttp pilihan sii,tapi masa 1 atau 2 kali nyetel lagu lngsng 4 iklan dan masa harus premium dulu sih baru bebas milih lagu apapun. mana Spotify yang duluuu,huhuhu..."
Pengguna Google,4,2026-05-16 03:25:06,enak buat didenger
Pengguna Google,1,2026-05-16 02:57:35,Ngebatalin premiumnya susah banget Berbulan2 matiin premium doang 😑
Pengguna Google,5,2026-05-16 02:54:51,bagus bang😈🫰🏻
Pengguna Google,5,2026-05-16 02:54:38,good
Pengguna Google,1,2026-05-16 02:51:14,"Tiba-tiba semua lagu ilang semua, aneh banget dah. Sebelumnya ada beberapa lagu yang ilang tapi itu cuma 1 – 2 lagu. Sekarang tiba-tiba ilang semua lagunya. Kalo bisa dikasih bintang setengah sih lebih pantas dapet setengah, 1 udah terlalu banyak."
Pengguna Google,5,2026-05-16 02:47:30,"seru,, apalagi kalo lagi bebersih wah seru banget pokoknya"
Pengguna Google,5,2026-05-16 02:46:19,ini apk music terbagus
Pengguna Google,5,2026-05-16 02:42:52,bagus untuk Musikan dimana saja..
Pengguna Google,5,2026-05-16 02:41:10,bagus banget
Pengguna Google,1,2026-05-16 02:38:55,"Mohon teruntuk Spotify saya sudah aktifkan paket premium 1 bulan, pembayaran sudah lunas tetapi akun tidak tercantum premium. terima kasih"
Pengguna Google,5,2026-05-16 02:26:33,mantap
Pengguna Google,3,2026-05-16 02:24:50,"Sebenarnya aplikasi musik ini udah bagus, akan tetapi terjadi sebuah bug setelah iklan beres yaitu bug yang tiba memutarkan musik secara acak di playlist tanpa saya sentuh sama sekali, saya tidak tahu apakah ini bug dari perangkat atau aplikasi spotify. Saya harap ada update lagi supaya kejadian ini tidak terulang kembali"
Pengguna Google,1,2026-05-16 01:56:25,terlalu serba terbatas
Pengguna Google,5,2026-05-16 01:50:25,ada banyak musiknya
Pengguna Google,5,2026-05-16 01:42:12,bagus aku sukaqqq
Pengguna Google,2,2026-05-16 01:09:37,ok
Pengguna Google,5,2026-05-16 00:54:25,mantap
Pengguna Google,5,2026-05-16 00:48:30,bagusss
Pengguna Google,2,2026-05-16 00:47:15,"sekarang jelek bnget Spotify,tiba tiba lagu yang di sukai ilang melulu."
Pengguna Google,5,2026-05-16 00:45:39,good
Pengguna Google,3,2026-05-16 00:38:18,lagu bagus
Pengguna Google,1,2026-05-16 00:26:43,"apaan si aku gabisa login akun prem ku,pas login tiba² ada tulisan ""ada yang salah"" apaan coba"
Pengguna Google,5,2026-05-15 23:48:35,"aplikasi error,suka bug+ banyak Iklan"
Pengguna Google,4,2026-05-15 23:44:37,udah bagus
Pengguna Google,5,2026-05-15 23:42:27,sangat menyenangkan
Pengguna Google,5,2026-05-15 23:26:34,ok
Pengguna Google,1,2026-05-15 23:09:24,dengerin lagu❎ dengerin iklan✅
Pengguna Google,5,2026-05-15 23:08:16,aplikasi ini sangat bagus untuk buattt musik atau mencari musik
Pengguna Google,1,2026-05-15 23:05:36,aplikasi kaga jelas
Pengguna Google,4,2026-05-15 22:59:49,aplikasi nya lumayan juga saya suka
Pengguna Google,5,2026-05-15 22:54:49,mantul bnget 🥰🥰
Pengguna Google,1,2026-05-15 22:52:52,makin lama di pake makin bayak iklan. lama lama saya muak pake Spotify. aplikasi Spotify makin buruk.
Pengguna Google,1,2026-05-15 22:45:54,kenapa sih kalo milih lagu suka premiun
Pengguna Google,5,2026-05-15 22:08:07,sangat bagus
Pengguna Google,1,2026-05-15 20:37:03,kikir kelewat batas
Pengguna Google,1,2026-05-15 20:27:25,"please lah jangan banyak banyak iklan, fiturnya jangan kebanyakan premium"
Pengguna Google,1,2026-05-15 20:16:59,apk kanjut dikit dikit premium
Pengguna Google,2,2026-05-15 19:41:43,"iklan nya makin hari makin ga ngotak, banyak bener, di suruh premium mulu, dikira gua bnyak duit apa"
Pengguna Google,5,2026-05-15 19:39:23,bagus
Pengguna Google,5,2026-05-15 19:15:29,mntappp cumann harus premium
Pengguna Google,5,2026-05-15 18:43:18,kurangi iklannya please 🙏
Pengguna Google,1,2026-05-15 17:46:33,tolong dibenerin spotifynya mungkin ada bug atau gimana. Saya tidak bisa mendengarkan lagu
Pengguna Google,1,2026-05-15 17:35:27,"mending download yang spotify bajakan aja dari pada yg ori, udah iklan makin lama makin banyak premium juga mahal, udah gabisa milih lagu kalo ga premium, emng makin lama makin gajelass spotify, mending make yang bajakan ajaa udah free enak lagii"
Pengguna Google,1,2026-05-15 17:31:55,tidak bisa didownload
Pengguna Google,5,2026-05-15 17:22:08,iya
Pengguna Google,4,2026-05-15 17:16:39,good
Pengguna Google,5,2026-05-15 17:12:12,bnyak iklan gak seru aplikasinya
Pengguna Google,5,2026-05-15 16:55:24,saya suka
Pengguna Google,5,2026-05-15 16:52:49,sangat memuaskan👍
Pengguna Google,5,2026-05-15 16:52:17,bagus bangettt
Pengguna Google,5,2026-05-15 16:50:05,bagus
Pengguna Google,1,2026-05-15 16:42:23,banyak bgt iklan nya
Pengguna Google,5,2026-05-15 16:20:37,bagus
Pengguna Google,5,2026-05-15 16:09:43,bisa nenangin
Pengguna Google,5,2026-05-15 15:47:47,good
Pengguna Google,1,2026-05-15 15:34:11,aplikasinya sih b aja tapi ini kenapa dah dikit-dikit iklan dikit-dikit premium ini apa apaan dah kalau iklan mah GK masalah lah masalahnya itu di premiumnya nih dikit dikit premium apalah kikir banget mau ngelawatin lagi malah cuma enam kali perhari apaan dah ini juga knp sih kikir banget apa apa premiumini juga apa apaan sih kalau mau bikin apk mikir ngapa gw juga mau ngedenger musik bukan iklan mau apa semua orang pke premium ya kgk lah orng juga ada yang mau irit irit duit yakali pke premium
Pengguna Google,1,2026-05-15 15:30:22,"aplikasi kikir, lama-lama di diemin iklannya ngelunjak padahal baru satu lagi udah iklan, mana iklannya 4 kali... udah gitu prem mingguan ga ada lagi, aku ah mau pindah aja"
Pengguna Google,5,2026-05-15 15:27:09,bagus tapi jangan kami yang kena premium
Pengguna Google,2,2026-05-15 15:17:44,parah...muter musik aja jarang sekali perbulan potongan otomatis ke dana rp.79.900
Pengguna Google,3,2026-05-15 15:17:20,"Spotify kikir bgt njir skarang, 4 iklan lho?"
Pengguna Google,3,2026-05-15 15:14:55,"lagunya udah lengkap menurut gw, tapi aplikasinya bug jaringan. Aneh banget dah padahal gw nonton youtube aman² aja dah sisanya si gada masalah"
Pengguna Google,5,2026-05-15 15:04:46,bagus bgttt
Pengguna Google,5,2026-05-15 14:54:00,bagus
Pengguna Google,5,2026-05-15 14:48:36,sangat suka
Pengguna Google,5,2026-05-15 14:46:41,i love it
Pengguna Google,5,2026-05-15 14:39:07,sukaaaaa
Pengguna Google,5,2026-05-15 14:35:55,aakhh suka banget semua lagu ku ada di aplikasinya inii
Pengguna Google,5,2026-05-15 14:34:29,"bagus, kualitas suara mantap"
Pengguna Google,5,2026-05-15 14:33:55,enak jirr
Pengguna Google,2,2026-05-15 14:29:05,ateh lu
Pengguna Google,4,2026-05-15 14:25:36,cukup oke
Pengguna Google,5,2026-05-15 14:21:53,bagus
Pengguna Google,1,2026-05-15 14:19:10,"apk musik kok suaranya kalah ama apk musik yg lain yg gratisan,, aneh"
Pengguna Google,3,2026-05-15 14:17:45,banyak iklan sih tapi bagus gmna gtu ya
Pengguna Google,5,2026-05-15 14:16:38,"bagus sih, tapi iklan nya agak lama"
Pengguna Google,3,2026-05-15 14:16:22,mudah mencari lagu tanpa download sama sekali. tapi kekurangannya harus connect ke mobile dan wifi agar bisa nyambung terus
Pengguna Google,5,2026-05-15 14:16:06,seru tidak banyak lag dan tidak membuat cepat habis batrai dan panas😁
Pengguna Google,4,2026-05-15 14:07:06,bagus
Pengguna Google,4,2026-05-15 14:01:19,bagus
Pengguna Google,5,2026-05-15 13:47:58,bagus tapi belum beli premium
Pengguna Google,1,2026-05-15 13:41:46,boikot
Pengguna Google,5,2026-05-15 13:40:28,-ada iklan
Pengguna Google,4,2026-05-15 13:33:33,"seru apk Nya bikin mood naik kelas tapi iklan nya bnyk bgt saya jdi bete, kdng kN lagu msih nemenin jogging tb tb iklan 1dari 4 kburu ini mah"
Pengguna Google,3,2026-05-15 13:23:14,suka sih cuman lagi enak² dengerin musik tiba tiba iklan!
Pengguna Google,5,2026-05-15 13:20:52,aplikasi ini sangat bermanfaat karena bisa bikin kita makin semangat main geme termasuk Free Fire
Pengguna Google,2,2026-05-15 13:08:21,apk kikir pas dengerin tiba tiba muncul iklan 1 domba 2 dua domba 3 monyed
Pengguna Google,3,2026-05-15 13:07:09,jooss
Pengguna Google,5,2026-05-15 13:06:19,Kerenn
Pengguna Google,5,2026-05-15 13:00:51,saya senang dengar lagu² disini sangat memuaskan
Pengguna Google,1,2026-05-15 12:45:21,playlist sering ilang dan akun gabisa dengerin lagu
Pengguna Google,5,2026-05-15 12:44:50,bagus sekali
Pengguna Google,5,2026-05-15 12:43:36,baik
Pengguna Google,5,2026-05-15 12:40:00,puas bisa dengar semua lagu yg kita mau
Pengguna Google,5,2026-05-15 12:36:13,bagus
Pengguna Google,1,2026-05-15 12:20:38,jelek
Pengguna Google,1,2026-05-15 12:20:36,ngebug ni apk kocag
Pengguna Google,5,2026-05-15 12:13:29,karena bayar
Pengguna Google,3,2026-05-15 12:06:51,iklan mulu
Pengguna Google,5,2026-05-15 12:02:04,bagus aplikasinya
Pengguna Google,5,2026-05-15 12:01:35,"iklan kebanyakan min, buset dah sekarang ada 5, mau 10 kah? bebas dah"
Pengguna Google,4,2026-05-15 11:56:39,"sudah pas lagi sad sad nya,sudah pas pasang lagu galau,tiba tiba iklan🗿kgk jdi sedih anj"
Pengguna Google,5,2026-05-15 11:44:39,good
Pengguna Google,5,2026-05-15 11:44:18,bagus
Pengguna Google,1,2026-05-15 11:36:40,kikir
Pengguna Google,2,2026-05-15 11:33:33,well pernah menjadi planet ini😭👎👎😭😭👎
Pengguna Google,1,2026-05-15 11:31:26,"Ga suka banget tiba tiba ngelag? Dan ga bisa puter audionya? Kenapa ya.. padahal lagi sposess juga loh, sedih :) mengganggu banget sih. KENAPA JUGA TIBA TIBA SCORE BLENDNYA JADI TURUN DRASTIS"
Pengguna Google,1,2026-05-15 11:29:23,"Hi, I'd like to report a bug in my account. • After downloading, there's a lag with a black screen for quite a while. • After logging in, a bug appears that says ""An error occurred, try again."" But when I press it, it keeps repeating itself. It's been over half an hour. • I've cleared the cache, but it's still the same. • I've uninstalled and re-downloaded, but it's still the same. • I've force-quit, but it's still the same. PLS HANDLE THAT BUG IMMEDIATELY"
Pengguna Google,4,2026-05-15 11:27:49,Spotify sekarang banyak iklan nya ga kayak dulu tapi ntprblm sedikit membantu dengan mood yg gak baik 😙
Pengguna Google,5,2026-05-15 11:22:37,selalu menghibur dengan rekomendasi lagunya
Pengguna Google,5,2026-05-15 11:17:32,aplikasi inì sangat bagus dan sering menemani saya saat melakukan aktivitas seperti mencuci pakaian dan juga membersih kan rumah terimahkasih kepada spotify yang telah menemani saya..
Pengguna Google,5,2026-05-15 11:16:31,bagus
Pengguna Google,3,2026-05-15 11:11:22,pengen mengupdate tapi g bisa
Pengguna Google,5,2026-05-15 11:09:43,membatu saat saya aktivitas terimakaaih
Pengguna Google,4,2026-05-15 11:02:52,suka banget tapi lumayan iklan nya😅
Pengguna Google,4,2026-05-15 11:01:46,👍🏼👍🏼👍🏼
Pengguna Google,5,2026-05-15 10:56:22,Terasa ada teman saat sendiri
Pengguna Google,5,2026-05-15 10:56:11,bagus.
Pengguna Google,5,2026-05-15 10:54:44,"Wow, it's really fun"
Pengguna Google,5,2026-05-15 10:45:38,bagus
Pengguna Google,4,2026-05-15 10:44:49,"kenapa ya kok ad tulisan ""jelajahi premium?"
Pengguna Google,1,2026-05-15 10:40:25,kok punyaku bermasalah terus
Pengguna Google,5,2026-05-15 10:38:06,seru
Pengguna Google,5,2026-05-15 10:25:28,banyak lagu sad epep
Pengguna Google,5,2026-05-15 10:25:11,"suka bangetttttt, semua musik favorit ada di sini"
Pengguna Google,5,2026-05-15 10:24:46,bagus banget semua lagu tersedia disini
Pengguna Google,3,2026-05-15 10:22:12,"kadang ada bug gabisa masuk gatau kenapa, habis tuh kadang iklan nya sampe 5 kali. selebihnya dah bagus aja, mohon di perbaiki dari pihak sportfy"
Pengguna Google,5,2026-05-15 10:19:40,busi ya bagus bagus
Pengguna Google,5,2026-05-15 10:00:16,bagussss bngtt bngtt bngttt
Pengguna Google,5,2026-05-15 09:59:37,keren saya mendengarkan musik
Pengguna Google,4,2026-05-15 09:52:13,"kok setelah di update, punyaku gabisa ya? dengerin lagu tuh gabisa katanya ada yang salah tapi apa? aku coba ganti akun dan uninstall tapi tetep sama kaya gitu.."
Pengguna Google,5,2026-05-15 09:38:05,aku sangat suka menggunakan aplikasi ini karena saat keluar dari aplikasinya lagunya tetap lanjut bahkansaat hp mati musiknya gak mati sedikitpun ini aplikasi best sedunia
Pengguna Google,5,2026-05-15 09:36:52,bagus
Pengguna Google,1,2026-05-15 09:30:31,bagus
Pengguna Google,1,2026-05-15 09:28:06,"kebanyakan iklan sekarang beda kek dulu, sekarang kadang 1 lagu langsung iklan 4x"
Pengguna Google,3,2026-05-15 09:24:02,"kenapa setiap habis di update lagu di playlist hilang , padahal kemarin* gak kyak gitu"
Pengguna Google,5,2026-05-15 09:20:14,spotify sangat membantuku
Pengguna Google,4,2026-05-15 09:17:16,"Saya sering mendengarkan musik disini. Tetapi, saat saya mendengarkan musik galau, ada aja iklan yang muncul. Gajadi galau deh.😆"
Pengguna Google,5,2026-05-15 09:10:25,mantap kali
Pengguna Google,2,2026-05-15 09:07:11,50% cuma iklan yg di dengerin 🤣
